User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login
11839,Jane Jones,33,USA,Premium,273.55,Documentary,2024-05-14
11840,Alex Miller,58,Japan,Basic,567.87,Documentary,2024-04-16
11841,Emma Jones,37,Australia,Basic,880.49,Comedy,2024-12-06
11842,Michael Hernandez,50,France,Premium,527.81,Action,2024-05-14
11843,James Smith,41,Canada,Premium,988.84,Horror,2025-03-06
11844,Katie Martinez,28,UK,Basic,979.25,Drama,2024-07-13
11845,Emma Martinez,21,USA,Premium,804.05,Drama,2025-01-24
11846,Jane Davis,48,USA,Premium,640.41,Sci-Fi,2024-07-17
11847,John Hernandez,71,Canada,Standard,271.8,Comedy,2024-08-09
11848,John Hernandez,33,Australia,Premium,374.43,Documentary,2024-04-28
11849,John Davis,78,Canada,Basic,871.65,Action,2024-04-06
11850,Michael Miller,51,Japan,Premium,233.15,Documentary,2024-05-15
11851,Michael Hernandez,73,Canada,Basic,205.96,Comedy,2024-08-29
11852,Emma Hernandez,16,UK,Standard,7.66,Horror,2024-04-11
11853,Michael Williams,74,France,Standard,59.83,Drama,2025-01-22
11854,Jane Williams,73,Brazil,Premium,675.15,Comedy,2024-12-03
11855,Chris Williams,58,USA,Standard,906.56,Horror,2025-02-01
11856,James Davis,46,France,Premium,116.64,Drama,2025-02-23
11857,Chris Smith,76,Japan,Standard,292.62,Action,2024-07-08
11858,Michael Garcia,16,Mexico,Standard,488.07,Romance,2024-07-27
11859,James Jones,31,France,Standard,857.6,Comedy,2024-06-21
11860,John Miller,39,France,Standard,835.96,Drama,2024-05-22
11861,Alex Smith,67,Brazil,Standard,713.64,Documentary,2024-07-19
11862,Sarah Brown,71,India,Basic,675.34,Horror,2024-08-12
11863,Katie Brown,57,India,Basic,863.8,Horror,2024-06-12
11864,Chris Johnson,33,Canada,Standard,810.71,Romance,2024-11-13
11865,Jane Jones,44,Australia,Premium,15.97,Horror,2025-02-24
11866,David Smith,49,Canada,Standard,546.27,Horror,2024-11-26
11867,Chris Williams,53,France,Standard,282.45,Sci-Fi,2024-12-03
11868,Sarah Brown,40,Mexico,Basic,149.58,Romance,2024-08-01
11869,Sarah Jones,61,USA,Standard,408.25,Romance,2024-11-12
11870,Alex Hernandez,17,Germany,Standard,121.27,Horror,2025-02-20
11871,James Johnson,72,Mexico,Premium,824.73,Comedy,2024-12-16
11872,Chris Davis,45,Germany,Basic,241.28,Documentary,2024-05-29
11873,Jane Jones,66,USA,Basic,10.96,Romance,2024-08-27
11874,James Martinez,62,UK,Premium,353.94,Horror,2024-07-17
11875,John Garcia,41,USA,Basic,848.46,Romance,2025-01-28
11876,Jane Martinez,63,Japan,Basic,470.06,Horror,2024-10-27
11877,David Miller,26,France,Basic,771.2,Documentary,2024-03-14
11878,Michael Miller,24,Brazil,Premium,529.28,Action,2024-05-11
11879,David Hernandez,76,India,Premium,610.77,Documentary,2024-07-17
11880,James Smith,37,Australia,Premium,258.62,Action,2024-06-27
11881,John Davis,19,Canada,Premium,942.23,Action,2025-01-07
11882,David Davis,75,Mexico,Basic,70.72,Comedy,2024-05-29
11883,Jane Jones,45,Brazil,Basic,394.88,Drama,2024-08-30
11884,Katie Brown,63,Japan,Standard,333.04,Romance,2024-08-05
11885,Jane Williams,27,Australia,Standard,76.37,Romance,2024-05-30
11886,David Hernandez,28,Brazil,Standard,816.17,Comedy,2024-09-12
11887,Jane Smith,55,Mexico,Basic,281.16,Romance,2024-05-05
11888,James Miller,76,India,Basic,206.45,Drama,2025-01-27
11889,James Johnson,69,India,Standard,411.92,Comedy,2024-09-22
11890,Emma Johnson,64,Germany,Standard,229.2,Sci-Fi,2024-09-23
11891,Alex Garcia,60,USA,Standard,122.97,Comedy,2024-04-27
11892,Alex Garcia,21,Germany,Premium,123.52,Sci-Fi,2024-08-26
11893,Sarah Williams,33,Brazil,Standard,589.28,Horror,2024-08-29
11894,Emma Hernandez,35,USA,Premium,883.09,Horror,2024-08-17
11895,John Williams,34,Australia,Premium,329.22,Sci-Fi,2025-01-21
11896,James Hernandez,78,USA,Premium,598.59,Drama,2024-08-26
11897,James Hernandez,15,USA,Standard,699.83,Sci-Fi,2024-05-30
11898,John Hernandez,51,Mexico,Premium,599.5,Sci-Fi,2024-07-06
11899,Jane Smith,71,France,Basic,496.6,Comedy,2024-03-18
11900,Chris Williams,15,Canada,Standard,992.18,Sci-Fi,2024-04-18
11901,Sarah Jones,28,Japan,Premium,576.19,Drama,2025-02-06
11902,Sarah Johnson,36,France,Premium,450.1,Romance,2024-08-30
11903,Katie Garcia,32,UK,Premium,69.24,Horror,2024-05-20
11904,Katie Martinez,14,Germany,Basic,771.34,Documentary,2024-07-28
11905,Michael Johnson,72,Australia,Standard,121.58,Sci-Fi,2024-12-07
11906,Chris Garcia,47,Brazil,Basic,296.06,Drama,2024-09-24
11907,David Williams,52,Mexico,Basic,498.83,Drama,2024-05-16
11908,David Martinez,40,India,Basic,990.77,Sci-Fi,2024-08-27
11909,James Williams,72,Canada,Standard,62.59,Documentary,2025-02-07
11910,Jane Garcia,32,UK,Premium,635.74,Drama,2024-06-06
11911,Michael Hernandez,27,Australia,Standard,583.39,Horror,2024-04-20
11912,Michael Williams,75,India,Standard,168.31,Comedy,2024-06-21
11913,Emma Garcia,50,Canada,Premium,668.92,Romance,2025-01-11
11914,Alex Garcia,33,Brazil,Standard,746.6,Romance,2024-09-10
11915,Chris Martinez,77,India,Standard,955.72,Action,2024-12-04
11916,Michael Williams,47,Mexico,Basic,990.66,Horror,2024-11-12
11917,James Johnson,45,Germany,Basic,457.72,Action,2025-03-08
11918,Michael Hernandez,55,Brazil,Premium,654.97,Action,2024-12-01
11919,Michael Smith,56,Brazil,Premium,351.41,Documentary,2024-03-28
11920,David Jones,37,Japan,Basic,582.79,Action,2025-03-03
11921,Chris Brown,51,Canada,Standard,31.74,Documentary,2024-10-19
11922,Katie Davis,33,Mexico,Standard,651.46,Romance,2025-01-11
11923,Emma Martinez,18,USA,Basic,56.27,Documentary,2024-06-20
11924,Jane Davis,63,Canada,Standard,977.67,Comedy,2025-03-02
11925,John Davis,28,Brazil,Basic,67.99,Horror,2024-11-10
11926,John Jones,70,USA,Premium,896.97,Romance,2024-09-04
11927,John Garcia,35,Germany,Standard,812.39,Action,2024-06-05
11928,John Martinez,60,Japan,Standard,570.88,Drama,2024-04-30
11929,James Miller,59,Brazil,Premium,720.49,Action,2025-01-18
11930,Katie Johnson,76,India,Standard,615.23,Romance,2024-09-02
11931,Katie Davis,63,UK,Basic,682.36,Drama,2024-10-16
11932,Jane Brown,72,Brazil,Basic,54.57,Drama,2024-10-07
11933,Jane Hernandez,41,Brazil,Basic,102.08,Romance,2024-08-05
11934,Chris Miller,21,Mexico,Standard,514.62,Action,2024-04-11
11935,James Johnson,43,Brazil,Standard,600.7,Drama,2024-11-02
11936,Emma Miller,30,France,Standard,587.9,Action,2024-10-17
11937,Jane Smith,72,Canada,Premium,573.91,Drama,2024-12-11
11938,Emma Williams,45,France,Standard,261.41,Documentary,2024-10-05
11939,Sarah Miller,14,Canada,Standard,47.82,Romance,2024-08-01
11940,James Williams,40,Japan,Standard,985.31,Action,2024-05-09
11941,David Johnson,29,USA,Basic,868.62,Drama,2024-04-10
11942,David Jones,20,Germany,Premium,936.74,Drama,2024-07-24
11943,James Johnson,75,Germany,Premium,765.07,Comedy,2024-09-10
11944,Sarah Davis,20,Brazil,Standard,153.14,Comedy,2024-08-20
11945,Alex Jones,35,Germany,Basic,517.71,Action,2024-11-15
11946,John Smith,17,Germany,Basic,89.93,Sci-Fi,2024-03-08
11947,Katie Jones,49,Brazil,Basic,712.62,Romance,2024-11-07
11948,Emma Davis,34,Germany,Basic,7.16,Comedy,2025-01-07
11949,Sarah Williams,37,Japan,Standard,291.97,Romance,2024-03-21
11950,Alex Hernandez,77,Japan,Basic,150.37,Action,2025-02-27
11951,Sarah Smith,74,Japan,Premium,100.78,Action,2024-06-01
11952,Chris Martinez,56,Brazil,Basic,410.36,Horror,2025-01-04
11953,Michael Jones,53,Canada,Standard,711.26,Sci-Fi,2024-06-23
11954,Katie Johnson,14,Mexico,Standard,50.67,Horror,2024-05-06
11955,Michael Davis,58,Australia,Standard,345.73,Documentary,2024-07-10
11956,James Williams,20,India,Basic,507.5,Romance,2024-05-13
11957,James Davis,27,Brazil,Premium,966.62,Sci-Fi,2024-04-19
11958,Jane Davis,78,Germany,Basic,783.63,Romance,2024-05-12
11959,Chris Johnson,13,USA,Basic,165.14,Action,2024-07-20
11960,David Smith,65,Germany,Basic,736.5,Sci-Fi,2024-11-18
11961,Sarah Johnson,64,USA,Standard,427.49,Sci-Fi,2024-12-27
11962,Sarah Hernandez,77,Germany,Standard,368.3,Sci-Fi,2025-01-26
11963,Jane Hernandez,22,Japan,Standard,104.14,Romance,2024-04-29
11964,Emma Brown,17,UK,Premium,56.39,Drama,2024-10-02
11965,James Davis,21,Canada,Premium,385.26,Action,2024-05-05
11966,Emma Brown,77,UK,Basic,300.64,Comedy,2024-08-15
11967,Chris Martinez,32,USA,Premium,5.28,Documentary,2025-02-09
11968,James Davis,77,Mexico,Standard,736.29,Comedy,2024-08-27
11969,Jane Davis,57,Brazil,Premium,40.96,Comedy,2025-03-08
11970,Emma Johnson,30,France,Premium,798.95,Action,2024-04-07
11971,Emma Smith,40,Brazil,Standard,579.13,Documentary,2024-06-01
11972,Emma Hernandez,51,France,Premium,421.01,Sci-Fi,2024-05-27
11973,John Miller,20,France,Basic,587.29,Romance,2024-03-23
11974,David Johnson,16,USA,Premium,106.67,Sci-Fi,2024-05-26
11975,John Miller,71,France,Basic,777.56,Romance,2024-05-28
11976,Michael Davis,61,USA,Basic,404.78,Documentary,2024-05-24
11977,Chris Jones,43,UK,Premium,767.1,Comedy,2025-01-28
11978,John Smith,79,India,Standard,798.0,Horror,2025-02-26
11979,James Williams,52,India,Basic,221.49,Sci-Fi,2024-10-04
11980,Chris Jones,34,Brazil,Basic,920.24,Horror,2024-05-14
11981,David Miller,24,Japan,Premium,65.15,Romance,2024-03-26
11982,Michael Smith,40,India,Standard,946.48,Documentary,2024-10-17
11983,Alex Williams,43,India,Basic,888.58,Action,2024-11-09
11984,Jane Martinez,48,Mexico,Premium,695.7,Documentary,2024-11-16
11985,Alex Davis,55,Mexico,Standard,489.83,Sci-Fi,2024-10-29
11986,Alex Martinez,67,Germany,Premium,203.68,Documentary,2025-02-24
11987,Alex Jones,41,Brazil,Basic,955.17,Comedy,2024-07-26
11988,Michael Brown,43,Japan,Premium,792.52,Action,2024-04-14
11989,Katie Smith,32,USA,Basic,112.22,Romance,2024-04-29
11990,Chris Smith,49,Brazil,Standard,354.24,Sci-Fi,2024-06-12
11991,Alex Smith,33,India,Basic,372.47,Horror,2024-04-08
11992,Alex Williams,46,Brazil,Basic,86.62,Drama,2024-06-11
11993,Jane Hernandez,55,Canada,Standard,943.62,Action,2025-01-09
11994,David Martinez,40,India,Basic,545.41,Comedy,2025-01-01
11995,Katie Martinez,80,Germany,Basic,442.26,Comedy,2024-11-02
11996,Katie Johnson,60,Canada,Premium,963.66,Action,2024-12-30
11997,Emma Miller,25,Australia,Standard,232.66,Sci-Fi,2024-04-18
11998,David Miller,63,USA,Standard,12.55,Drama,2024-10-03
11999,Sarah Garcia,60,UK,Standard,474.06,Sci-Fi,2024-11-12
12000,James Smith,38,Australia,Standard,227.18,Sci-Fi,2024-12-08
12001,Michael Davis,55,Mexico,Standard,486.62,Drama,2025-02-12
12002,Chris Jones,80,Australia,Basic,997.91,Comedy,2024-08-21
12003,John Brown,49,France,Basic,730.89,Comedy,2024-06-07
12004,Alex Brown,44,Japan,Standard,513.75,Documentary,2024-06-29
12005,James Garcia,63,Brazil,Standard,155.27,Romance,2025-02-23
12006,James Garcia,41,Japan,Basic,859.17,Horror,2024-09-03
12007,Katie Martinez,48,Mexico,Standard,605.45,Romance,2024-05-27
12008,Sarah Smith,20,Mexico,Standard,830.7,Sci-Fi,2024-03-22
12009,Chris Johnson,44,France,Standard,649.57,Horror,2024-08-05
12010,David Hernandez,49,Brazil,Basic,936.11,Action,2024-12-21
12011,David Johnson,46,Brazil,Standard,612.46,Drama,2024-11-03
12012,David Garcia,61,Mexico,Standard,628.77,Action,2025-01-19
12013,David Miller,24,France,Premium,856.99,Documentary,2024-05-19
12014,Alex Martinez,72,Brazil,Basic,838.47,Documentary,2024-07-29
12015,Emma Jones,16,Canada,Premium,249.45,Comedy,2024-06-01
12016,Jane Hernandez,37,USA,Premium,364.56,Horror,2024-05-19
12017,Alex Miller,80,Australia,Standard,578.52,Comedy,2024-10-31
12018,Sarah Garcia,20,Brazil,Basic,628.86,Comedy,2024-10-15
12019,Alex Hernandez,46,USA,Basic,586.16,Romance,2024-10-14
12020,Chris Martinez,80,Mexico,Basic,349.04,Horror,2025-01-04
12021,Jane Brown,74,Mexico,Standard,785.44,Romance,2025-02-17
12022,James Smith,52,UK,Basic,871.89,Documentary,2024-10-03
12023,Alex Garcia,39,Australia,Basic,281.54,Sci-Fi,2024-03-12
12024,Katie Garcia,49,Mexico,Premium,401.55,Documentary,2024-12-23
12025,James Williams,65,Brazil,Basic,496.24,Action,2024-08-22
12026,John Garcia,16,USA,Basic,325.98,Documentary,2024-04-04
12027,Sarah Smith,27,Brazil,Basic,936.43,Romance,2024-03-27
12028,Jane Jones,40,Canada,Basic,894.69,Documentary,2024-03-31
12029,James Martinez,47,USA,Premium,698.53,Drama,2024-04-23
12030,Katie Johnson,71,France,Standard,102.73,Drama,2024-03-12
12031,Jane Brown,63,USA,Basic,471.71,Comedy,2024-08-17
12032,Chris Miller,66,Brazil,Premium,224.4,Documentary,2024-08-14
12033,Jane Miller,66,France,Standard,521.28,Documentary,2024-10-13
12034,Chris Davis,44,Canada,Premium,445.57,Sci-Fi,2024-08-10
12035,Alex Brown,30,UK,Basic,785.66,Romance,2024-09-23
12036,Emma Smith,42,Brazil,Premium,704.03,Action,2024-04-04
12037,Katie Smith,66,Brazil,Premium,807.01,Romance,2024-12-21
12038,Emma Brown,54,Mexico,Basic,82.6,Romance,2024-06-18
12039,John Smith,63,USA,Premium,636.97,Drama,2024-12-16
12040,Emma Williams,30,Japan,Basic,457.53,Sci-Fi,2024-04-29
12041,Jane Davis,31,India,Basic,154.46,Action,2024-03-11
12042,Katie Brown,20,USA,Premium,940.19,Comedy,2024-04-01
12043,Chris Martinez,18,UK,Basic,2.0,Comedy,2025-02-26
12044,Jane Martinez,17,India,Basic,802.59,Action,2024-03-12
12045,John Hernandez,38,Japan,Basic,446.09,Drama,2024-04-09
12046,Jane Miller,47,USA,Basic,350.65,Romance,2024-10-11
12047,Alex Jones,49,India,Standard,32.02,Drama,2025-01-27
12048,Michael Davis,68,USA,Standard,26.95,Comedy,2024-09-13
12049,Michael Garcia,73,Canada,Premium,760.95,Romance,2024-06-16
12050,Alex Smith,66,Germany,Premium,202.61,Documentary,2024-03-15
12051,Emma Miller,16,UK,Basic,9.26,Drama,2025-01-20
12052,Emma Garcia,41,Brazil,Premium,110.09,Drama,2024-04-22
12053,Emma Brown,55,Mexico,Standard,636.36,Sci-Fi,2024-12-29
12054,John Jones,20,USA,Basic,172.64,Comedy,2024-12-15
12055,Alex Davis,57,Australia,Standard,836.11,Horror,2024-10-24
12056,Michael Smith,25,Australia,Basic,15.9,Drama,2024-08-02
12057,Chris Johnson,77,Japan,Basic,829.82,Action,2024-03-15
12058,David Smith,64,Canada,Premium,446.07,Sci-Fi,2025-01-31
12059,John Johnson,77,Canada,Basic,941.88,Comedy,2024-11-28
12060,Alex Miller,77,India,Premium,573.06,Romance,2024-09-08
12061,James Martinez,69,UK,Premium,536.61,Horror,2025-02-17
12062,Chris Hernandez,13,Brazil,Premium,92.46,Action,2025-02-02
12063,Alex Hernandez,49,Japan,Standard,661.37,Action,2024-05-23
12064,James Garcia,22,Brazil,Standard,343.03,Action,2025-02-28
12065,Chris Hernandez,78,Mexico,Basic,43.32,Drama,2024-08-25
12066,Michael Davis,47,Japan,Standard,460.31,Sci-Fi,2024-06-28
12067,David Martinez,36,UK,Standard,53.27,Comedy,2024-08-10
12068,Michael Williams,71,USA,Premium,185.49,Romance,2025-02-18
12069,Michael Jones,63,Japan,Basic,500.11,Comedy,2024-09-05
12070,Sarah Davis,46,India,Standard,310.66,Documentary,2024-12-24
12071,Katie Johnson,39,Canada,Premium,713.23,Sci-Fi,2024-12-05
12072,Chris Smith,27,Brazil,Basic,747.53,Romance,2025-02-18
12073,David Davis,28,USA,Premium,248.6,Horror,2024-06-11
12074,Katie Miller,69,USA,Premium,632.44,Comedy,2025-03-05
12075,Sarah Williams,53,USA,Basic,393.69,Action,2024-04-07
12076,John Martinez,74,Canada,Premium,639.21,Horror,2024-05-21
12077,David Jones,28,Canada,Standard,382.77,Comedy,2024-05-09
12078,Michael Smith,16,Japan,Standard,871.46,Horror,2024-07-26
12079,Michael Martinez,74,USA,Premium,731.97,Comedy,2024-06-28
12080,Michael Miller,62,Canada,Standard,167.77,Documentary,2024-04-02
12081,Michael Williams,66,Mexico,Basic,179.28,Documentary,2024-06-17
12082,Jane Johnson,56,Germany,Standard,803.79,Action,2024-08-21
12083,David Williams,56,Japan,Premium,237.9,Romance,2024-08-30
12084,Chris Hernandez,68,UK,Standard,350.54,Action,2024-11-01
12085,Sarah Brown,58,Australia,Premium,853.19,Drama,2025-01-12
12086,John Martinez,13,Australia,Premium,126.78,Horror,2024-07-27
12087,Sarah Smith,25,Australia,Premium,7.96,Comedy,2025-02-19
12088,Michael Davis,44,India,Standard,246.98,Documentary,2024-07-10
12089,Chris Smith,48,Canada,Standard,954.65,Horror,2024-12-12
12090,Chris Williams,20,USA,Basic,848.52,Documentary,2024-04-25
12091,Jane Jones,75,France,Basic,696.58,Horror,2024-11-22
12092,Katie Garcia,69,Canada,Standard,429.34,Sci-Fi,2024-05-30
12093,James Brown,40,Germany,Standard,504.49,Sci-Fi,2025-01-01
12094,Jane Williams,26,India,Standard,642.66,Drama,2024-07-11
12095,Alex Martinez,50,USA,Basic,767.56,Documentary,2024-04-20
12096,Sarah Brown,57,Japan,Premium,592.81,Comedy,2024-05-23
12097,John Johnson,80,Brazil,Premium,453.28,Action,2024-11-18
12098,David Jones,14,Mexico,Premium,735.44,Romance,2024-06-11
12099,Michael Johnson,55,Canada,Premium,660.72,Horror,2024-07-18
12100,John Brown,80,Japan,Premium,361.67,Drama,2024-07-21
12101,Jane Martinez,76,Mexico,Basic,386.93,Comedy,2024-06-05
12102,David Smith,60,UK,Premium,831.18,Romance,2024-08-30
12103,Jane Smith,17,Mexico,Basic,913.27,Drama,2025-02-21
12104,David Garcia,69,Mexico,Basic,278.47,Drama,2024-10-22
12105,Michael Williams,47,Japan,Standard,537.93,Documentary,2024-09-09
12106,Emma Jones,66,Canada,Premium,358.92,Documentary,2024-07-08
12107,Sarah Garcia,78,USA,Standard,313.96,Romance,2024-10-25
12108,Jane Jones,27,Brazil,Premium,846.96,Documentary,2024-04-02
12109,Emma Williams,36,Australia,Premium,973.78,Comedy,2024-10-29
12110,James Martinez,42,Australia,Basic,868.24,Comedy,2024-05-05
12111,Alex Smith,61,Canada,Premium,538.91,Comedy,2024-05-30
12112,Jane Hernandez,16,Japan,Basic,217.78,Comedy,2024-12-26
12113,David Hernandez,13,France,Basic,237.79,Drama,2024-05-11
12114,Katie Smith,13,Australia,Standard,430.39,Drama,2024-05-01
12115,Jane Hernandez,18,Germany,Premium,185.83,Horror,2024-07-07
12116,John Williams,26,Canada,Basic,642.48,Documentary,2024-05-19
12117,Michael Smith,55,Australia,Premium,713.12,Action,2024-10-06
12118,Michael Garcia,21,UK,Premium,56.17,Comedy,2024-08-22
12119,Katie Garcia,45,USA,Standard,942.47,Sci-Fi,2024-10-07
12120,Emma Martinez,69,Brazil,Premium,287.62,Romance,2024-09-07
12121,Michael Smith,32,Canada,Standard,412.42,Sci-Fi,2024-11-11
12122,Sarah Johnson,40,France,Premium,825.88,Action,2025-01-22
12123,Jane Martinez,33,Brazil,Basic,910.76,Documentary,2024-06-21
12124,Sarah Smith,53,India,Standard,700.77,Horror,2024-04-03
12125,David Smith,20,France,Basic,999.18,Action,2025-01-10
12126,Jane Garcia,53,Canada,Basic,916.7,Comedy,2024-12-26
12127,Katie Davis,40,UK,Premium,236.0,Action,2024-03-15
12128,Alex Davis,27,Japan,Standard,963.15,Action,2024-07-10
12129,Michael Johnson,29,Mexico,Premium,54.99,Horror,2024-04-22
12130,Katie Davis,71,USA,Premium,466.05,Horror,2025-01-01
12131,Sarah Johnson,41,Germany,Premium,840.12,Drama,2024-09-27
12132,Jane Williams,40,Brazil,Standard,572.86,Romance,2024-08-28
12133,John Smith,36,Australia,Premium,262.64,Sci-Fi,2024-09-25
12134,Michael Brown,22,France,Basic,858.65,Comedy,2024-09-15
12135,James Jones,64,Mexico,Standard,409.86,Horror,2025-01-11
12136,James Hernandez,55,Mexico,Standard,316.79,Horror,2024-07-01
12137,Sarah Johnson,40,Canada,Standard,113.33,Action,2024-11-28
12138,Alex Brown,72,France,Premium,804.55,Drama,2025-01-23
12139,Sarah Miller,30,Brazil,Standard,928.42,Comedy,2024-04-01
12140,Chris Garcia,43,UK,Basic,401.49,Action,2024-06-25
12141,Chris Brown,56,Australia,Premium,107.19,Drama,2024-08-31
12142,Emma Jones,15,Germany,Basic,663.48,Sci-Fi,2024-04-20
12143,Alex Davis,80,Japan,Basic,565.83,Romance,2024-04-19
12144,John Jones,67,Canada,Standard,726.3,Romance,2024-07-05
12145,Alex Johnson,18,Mexico,Standard,376.96,Sci-Fi,2024-12-30
12146,Emma Brown,14,Japan,Standard,69.41,Documentary,2024-06-27
12147,Sarah Brown,42,UK,Premium,49.99,Documentary,2024-08-26
12148,Michael Davis,67,USA,Standard,719.71,Horror,2024-07-30
12149,James Garcia,71,USA,Standard,472.44,Action,2024-06-07
12150,John Smith,50,Japan,Premium,241.55,Documentary,2024-07-07
12151,Katie Miller,53,UK,Standard,957.76,Drama,2024-09-03
12152,Jane Brown,25,India,Premium,592.47,Sci-Fi,2024-05-09
12153,Alex Garcia,74,Australia,Basic,65.43,Drama,2024-11-20
12154,James Miller,79,France,Standard,275.39,Sci-Fi,2024-05-10
12155,James Smith,78,Japan,Premium,513.15,Comedy,2025-01-08
12156,Jane Garcia,24,Germany,Premium,463.34,Drama,2024-04-19
12157,Alex Smith,77,Mexico,Standard,222.69,Comedy,2025-02-07
12158,David Davis,58,France,Premium,172.87,Romance,2024-06-21
12159,David Davis,40,USA,Premium,80.28,Documentary,2024-10-07
12160,Jane Martinez,28,India,Basic,278.68,Comedy,2025-02-01
12161,Alex Smith,75,USA,Basic,853.42,Action,2024-10-15
12162,Katie Davis,70,Japan,Basic,256.58,Action,2025-02-09
12163,Chris Miller,46,Canada,Basic,79.8,Horror,2024-08-15
12164,Chris Johnson,22,Canada,Premium,500.59,Drama,2024-07-31
12165,Emma Williams,14,Japan,Standard,823.95,Comedy,2024-12-24
12166,David Williams,17,Canada,Basic,536.04,Romance,2024-12-01
12167,Emma Garcia,77,UK,Standard,968.17,Sci-Fi,2024-05-07
12168,Sarah Davis,63,Australia,Basic,420.73,Documentary,2024-05-01
12169,John Brown,39,Canada,Premium,62.83,Documentary,2024-09-02
12170,Emma Williams,69,Brazil,Premium,837.29,Sci-Fi,2024-12-31
12171,Chris Davis,54,Brazil,Standard,532.62,Documentary,2024-11-02
12172,Katie Davis,55,Canada,Standard,250.66,Sci-Fi,2024-05-24
12173,Katie Hernandez,62,Brazil,Basic,97.42,Action,2024-03-09
12174,Chris Brown,30,Australia,Premium,163.91,Drama,2024-06-26
12175,Emma Miller,77,Australia,Premium,891.51,Romance,2025-01-04
12176,Michael Hernandez,62,Australia,Premium,257.49,Horror,2024-08-29
12177,Michael Davis,42,Japan,Basic,711.16,Documentary,2024-04-09
12178,David Williams,20,France,Standard,90.71,Comedy,2024-08-09
12179,Jane Garcia,54,Brazil,Basic,991.14,Action,2024-12-02
12180,David Smith,67,Japan,Premium,793.43,Documentary,2024-04-12
12181,Chris Martinez,29,Canada,Premium,365.04,Sci-Fi,2025-03-06
12182,Jane Hernandez,28,Japan,Premium,818.05,Action,2024-06-27
12183,Emma Garcia,48,Canada,Standard,991.69,Sci-Fi,2024-05-07
12184,Katie Johnson,47,India,Standard,955.75,Sci-Fi,2024-12-13
12185,David Jones,40,Japan,Standard,667.52,Comedy,2024-03-20
12186,John Hernandez,30,Japan,Basic,698.03,Romance,2025-02-05
12187,Michael Williams,29,Mexico,Basic,281.39,Romance,2024-06-26
12188,Michael Jones,26,France,Premium,259.52,Horror,2024-06-05
12189,Sarah Miller,42,Japan,Premium,474.22,Drama,2024-09-20
12190,Sarah Brown,54,UK,Basic,474.06,Documentary,2024-09-18
12191,John Garcia,65,France,Premium,685.14,Action,2024-07-25
12192,Alex Johnson,32,Brazil,Standard,298.0,Action,2024-06-30
12193,David Martinez,41,Brazil,Standard,678.79,Documentary,2024-05-08
12194,Jane Martinez,20,Mexico,Basic,949.08,Romance,2024-04-10
12195,Alex Williams,17,Japan,Basic,24.02,Comedy,2024-12-11
12196,David Davis,76,Canada,Standard,41.43,Comedy,2025-02-06
12197,John Davis,33,India,Basic,305.34,Sci-Fi,2024-05-07
12198,David Davis,23,Japan,Premium,159.72,Documentary,2024-07-11
12199,James Williams,37,Canada,Premium,683.96,Sci-Fi,2025-01-22
12200,Katie Martinez,55,Australia,Premium,426.86,Romance,2024-04-06
12201,Jane Jones,16,Japan,Basic,141.19,Action,2024-04-19
12202,John Garcia,32,Australia,Basic,694.19,Horror,2024-06-22
12203,Katie Martinez,43,Brazil,Standard,770.07,Sci-Fi,2024-12-21
12204,Katie Brown,76,USA,Standard,357.16,Action,2025-02-08
12205,Chris Jones,58,Mexico,Basic,834.53,Drama,2024-04-10
12206,Sarah Jones,40,India,Basic,201.49,Sci-Fi,2024-05-09
12207,John Martinez,19,France,Basic,238.62,Romance,2024-10-19
12208,Chris Garcia,61,Japan,Standard,610.97,Action,2025-02-21
12209,Chris Brown,61,France,Standard,377.31,Documentary,2025-02-28
12210,Katie Brown,29,France,Basic,271.67,Documentary,2024-11-06
12211,Katie Miller,27,USA,Basic,22.95,Romance,2024-12-18
12212,John Smith,72,USA,Premium,111.29,Romance,2024-07-30
12213,Katie Davis,80,USA,Standard,826.9,Horror,2024-04-02
12214,Michael Williams,34,Australia,Premium,999.18,Romance,2024-08-25
12215,Emma Johnson,71,Brazil,Standard,858.85,Sci-Fi,2024-07-28
12216,David Davis,58,UK,Premium,90.12,Sci-Fi,2024-03-16
12217,Katie Miller,13,Canada,Standard,409.59,Romance,2024-12-25
12218,Chris Johnson,16,Canada,Standard,863.29,Documentary,2025-03-06
12219,Sarah Hernandez,34,Germany,Standard,832.5,Drama,2025-02-16
12220,Katie Williams,56,France,Standard,396.2,Romance,2024-03-21
12221,James Garcia,53,Japan,Basic,675.68,Documentary,2024-03-28
12222,James Hernandez,32,Mexico,Standard,347.87,Documentary,2025-03-04
12223,James Garcia,64,Japan,Basic,414.35,Action,2024-10-09
12224,Sarah Brown,47,India,Premium,50.02,Comedy,2024-07-27
12225,Emma Jones,80,France,Premium,408.24,Horror,2024-08-05
12226,Katie Jones,20,UK,Premium,390.84,Drama,2024-08-19
12227,Katie Brown,61,Germany,Standard,315.48,Horror,2024-12-05
12228,David Smith,24,Canada,Premium,589.05,Sci-Fi,2024-04-27
12229,Jane Hernandez,72,Brazil,Premium,161.21,Sci-Fi,2024-12-21
12230,James Brown,28,Germany,Standard,108.14,Drama,2024-03-28
12231,John Brown,65,Japan,Basic,854.39,Romance,2024-07-04
12232,Sarah Garcia,26,Germany,Basic,941.66,Sci-Fi,2024-12-24
